cust,x,t_x,litt,sales,sales_x,first,T_cal,T_star,x_star,sales_star,age,first_sales_scaled,age_scaled,gender_binary
13,0,0.0,0.0,72.94,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,28,1.1996813256381085,-0.835053026491845,1
14,0,0.0,0.0,29.92,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,55,-0.08816972944656726,1.2020981155942436,0
15,0,0.0,0.0,52.87,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,22,0.5988637832032073,-1.2877532802887535,1
16,3,36.0,5.818550495689576,79.87,70.1,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,30,-0.6913821599429926,-0.6841529418928755,0
17,0,0.0,0.0,73.22,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,37,1.2080634338534435,-0.15600264579648213,0
18,0,0.0,0.0,14.96,0.0,1997-01-04,38.42857142857143,39.0,0.0,0.0,24,-0.5360137969516056,-1.136853195689784,0
19,1,22.857142857142858,3.1292636661785136,175.12,11.77,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,53,3.906204196168223,1.051198030995274,1
20,1,2.4285714285714284,0.8873031950009027,653.01,289.41,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,17,9.90090837517116,-1.6650034917861773,1
21,1,1.7142857142857142,0.5389965007326869,75.11,11.77,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,43,0.9122947582551962,0.29669760800042644,0
22,0,0.0,0.0,14.37,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,38,-0.5536760964053471,-0.08055260349699737,0
23,0,0.0,0.0,24.74,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,25,-0.24323873143026378,-1.0614031533902992,0
24,0,0.0,0.0,47.28,0.0,1997-01-01,38.857142857142854,39.00000000000001,1.0,10.49,37,0.43152097990419913,-0.15600264579648213,1
25,2,32.57142857142857,4.797644114246063,51.11,26.15,1997-01-01,38.857142857142854,39.00000000000001,5.0,86.42,20,-0.23665278926107192,-1.438653364887723,0
26,1,3.5714285714285716,1.2729656758128876,102.69,59.97,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,41,0.2950123603973157,0.1457975234014569,0
27,1,0.7142857142857143,-0.3364722366212129,135.87,52.46,1997-01-07,38.0,39.0,0.0,0.0,36,1.5131123006900968,-0.2314526880959669,1
28,2,9.428571428571429,3.0551556940247915,90.99,51.48,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,28,0.1989174769286543,-0.835053026491845,0
29,8,35.42857142857143,11.142788704392762,351.39,304.67,1997-01-01,38.857142857142854,39.00000000000001,2.0,84.42,44,0.4147567634735291,0.37214765029991115,0
30,1,6.285714285714286,1.8382794848629478,28.34,13.97,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,21,-0.5536760964053471,-1.3632033225882383,0
31,0,0.0,0.0,59.06,0.0,1997-01-01,38.857142857142854,39.00000000000001,3.0,117.99000000000001,21,0.7841682469636476,-1.3632033225882383,0
32,1,3.2857142857142856,1.1895840668738364,66.33,16.36,1997-01-01,38.857142857142854,39.00000000000001,1.0,11.88,28,0.5120490909729526,-0.835053026491845,1
33,8,35.42857142857143,8.011715266954896,332.57,290.88,1997-01-01,38.857142857142854,39.00000000000001,16.0,712.9,29,0.26417817660519066,-0.7596029841923602,0
34,0,0.0,0.0,23.14,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,48,-0.2911364926607491,0.6739478194978502,0
35,1,38.42857142857143,3.648801230546526,42.22,15.49,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,56,-0.18366589089984753,1.2775481578937282,1
36,1,4.714285714285714,1.550597412411167,49.67999999999999,11.77,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,40,0.15101971569816902,0.07034748110197214,1
37,3,28.428571428571427,6.373807237795292,88.73,57.47,1997-01-29,34.857142857142854,39.00000000000001,2.0,66.95,46,-0.04805535441603573,0.5230477348988807,0
38,0,0.0,0.0,12.49,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,46,-0.6099559658511674,0.5230477348988807,1
39,2,19.0,4.49799396397578,112.94,79.61,1997-01-01,38.857142857142854,39.00000000000001,2.0,108.50999999999999,21,0.013912374175904593,-1.3632033225882383,0
40,4,36.57142857142857,7.9185395307540585,154.68,126.33999999999999,1997-01-01,38.857142857142854,39.00000000000001,6.0,164.26,57,-0.13546876866167162,1.352998200193213,0
41,0,0.0,0.0,17.99,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,42,-0.44530741162137394,0.22124756570094165,1
42,1,0.14285714285714285,-1.9459101490553135,38.32,11.77,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,19,-0.18905438903827712,-1.5141034071872077,0
43,2,8.428571428571429,2.5017704558400053,65.84,36.51,1997-01-01,38.857142857142854,39.00000000000001,2.0,51.480000000000004,49,-0.10583202890030885,0.7493978617973349,0
44,2,24.142857142857142,2.318779778914026,59.65,29.33,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,30,-0.07619528913894599,-0.6841529418928755,1
45,0,0.0,0.0,14.37,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,34,-0.5536760964053471,-0.3823527726949364,0
46,4,33.57142857142857,6.998093062365384,261.91,220.38,1997-01-01,38.857142857142854,39.00000000000001,2.0,53.96,35,0.25938840048214235,-0.30690273039545163,0
47,13,31.428571428571427,5.412511448720185,330.87,292.96000000000004,1997-01-01,38.857142857142854,39.00000000000001,6.0,96.93,28,0.15101971569816902,-0.835053026491845,1
48,8,33.57142857142857,7.998736353378817,335.64,282.92,1997-01-01,38.857142857142854,39.00000000000001,11.0,314.28999999999996,34,0.5943733680878494,-0.3823527726949364,1
49,0,0.0,0.0,27.94,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,30,-0.1474432089692929,-0.6841529418928755,0
50,0,0.0,0.0,6.79,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,62,-0.7805917402347715,1.730248411690637,1
51,2,31.0,5.214935757608986,287.95,216.53,1997-01-27,35.142857142857146,38.99999999999999,2.0,79.42999999999999,30,1.1541784524691472,-0.6841529418928755,1
52,6,24.285714285714285,3.538013668818276,368.7,287.75,1997-01-02,38.714285714285715,38.99999999999999,1.0,76.98,39,1.439469492798226,-0.00510256119751262,1
53,1,32.857142857142854,3.492169159867882,34.36,14.37,1997-01-01,38.857142857142854,39.00000000000001,4.0,51.85,30,-0.38543521008326725,-0.6841529418928755,1
54,0,0.0,0.0,33.96,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,25,0.03277211766040838,-1.0614031533902992,0
55,1,1.2857142857142858,0.25131442828090617,81.45,15.36,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,31,0.994619035370093,-0.6087028995933906,1
56,2,21.571428571428573,3.7860432025675843,65.23,37.5,1997-01-01,38.857142857142854,39.00000000000001,1.0,63.96,40,-0.15372979013079416,0.07034748110197214,0
57,0,0.0,0.0,57.86,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,35,0.7482449260407836,-0.30690273039545163,0
58,0,0.0,0.0,20.99,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,56,-0.3554991093142139,1.2775481578937282,1
59,2,3.4285714285714284,0.9602099658089904,36.53,22.54,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,24,-0.5650518146975873,-1.136853195689784,0
60,0,0.0,0.0,21.75,0.0,1997-02-01,34.42857142857143,39.0,0.0,0.0,50,-0.3327476727297332,0.8248479040968197,0
61,0,0.0,0.0,155.65,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,53,3.675696220246512,1.051198030995274,1
62,7,34.0,8.016059721913319,153.21,120.3,1997-01-01,38.857142857142854,39.00000000000001,3.0,83.94,63,0.0013392118529020702,1.8056984539901215,1
63,0,0.0,0.0,44.97,0.0,1997-01-01,38.857142857142854,39.00000000000001,3.0,75.94,24,0.3623685871276858,-1.136853195689784,0
64,5,37.142857142857146,6.790804882840991,109.31,97.53999999999999,1997-01-03,38.57142857142857,39.0,7.0,258.06,76,-0.6315099584048859,2.7865490038834233,0
65,0,0.0,0.0,18.77,0.0,1997-01-01,38.857142857142854,39.00000000000001,2.0,49.97,67,-0.4219572530215123,2.107498623188061,0
66,0,0.0,0.0,39.99,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,31,0.21328680529780017,-0.6087028995933906,1
67,2,2.2857142857142856,0.251314428280906,71.49,41.76,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,35,-0.09385758859268747,-0.30690273039545163,1
68,0,0.0,0.0,40.36,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,26,0.22436316258234976,-0.9859531110908145,0
69,1,0.42857142857142855,-0.8472978603872037,217.07999999999998,111.77,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,52,2.1687129075323655,0.9757479886957893,1
70,0,0.0,0.0,72.23,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,42,1.1784266940920805,0.22124756570094165,0
71,0,0.0,0.0,13.97,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,23,-0.5656505367129684,-1.2123032379892686,1
72,0,0.0,0.0,11.99,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,29,-0.624924016235694,-0.7596029841923602,0
73,2,10.571428571428571,2.9412114346755738,94.57,80.6,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,57,-0.5656505367129684,1.352998200193213,1
74,0,0.0,0.0,41.99,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,41,0.2731590068359067,0.1457975234014569,0
75,0,0.0,0.0,69.81,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,45,1.1059813302309711,0.4475976925993959,1
76,0,0.0,0.0,9.99,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,18,-0.6847962177738008,-1.5895534494866925,1
77,0,0.0,0.0,12.97,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,56,-0.5955866374820217,1.2775481578937282,0
78,0,0.0,0.0,41.52,0.0,1997-01-13,37.142857142857146,38.99999999999999,1.0,53.74,48,0.2590890394744517,0.6739478194978502,0
79,0,0.0,0.0,77.44,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,34,1.3343937790988483,-0.3823527726949364,0
80,0,0.0,0.0,43.46,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,37,0.31716507496641516,-0.15600264579648213,1
81,13,38.42857142857143,10.562553629254607,430.69,355.93,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,61,1.2541650290377857,1.654798369391152,0
82,2,38.42857142857143,5.871715293998056,117.98,79.48,1997-01-01,38.857142857142854,39.00000000000001,3.0,124.82,19,0.1686820151519105,-1.5141034071872077,0
83,2,29.0,4.508839077049659,80.19,67.19,1997-01-01,38.857142857142854,39.00000000000001,1.0,21.49,44,-0.5946885544589502,0.37214765029991115,0
84,0,0.0,0.0,13.97,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,20,-0.5656505367129684,-1.438653364887723,0
85,0,0.0,0.0,26.31,0.0,1997-01-03,38.57142857142857,39.0,0.0,0.0,50,-0.19623905322284996,0.8248479040968197,0
86,0,0.0,0.0,23.94,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,25,-0.26718761204550634,-1.0614031533902992,0
87,2,30.142857142857142,5.229688860158941,178.57,75.2,1997-01-01,38.857142857142854,39.00000000000001,1.0,27.98,18,2.110636872040402,-1.5895534494866925,1
88,0,0.0,0.0,14.99,0.0,1997-02-24,31.142857142857142,39.0,1.0,19.98,59,-0.535115713928534,1.5038982847921825,1
89,7,33.42857142857143,9.48826558663649,279.07,231.99,1997-01-01,38.857142857142854,39.00000000000001,10.0,292.81,38,0.42553375975038826,-0.08055260349699737,1
90,1,1.0,0.0,24.67,11.77,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,41,-0.5976821645358554,0.1457975234014569,1
91,0,0.0,0.0,32.54,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,36,-0.009737145431647535,-0.2314526880959669,1
92,1,15.0,2.70805020110221,53.339999999999996,17.36,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,46,0.09324304121389598,0.5230477348988807,1
93,1,0.2857142857142857,-1.252762968495368,219.32999999999998,97.24,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,40,2.6710406784370813,0.07034748110197214,0
94,0,0.0,0.0,44.1,0.0,1997-01-02,38.714285714285715,38.99999999999999,0.0,0.0,46,0.3363241794586094,0.5230477348988807,0
95,16,37.285714285714285,9.802331147905116,695.02,641.49,1997-01-03,38.57142857142857,39.0,11.0,820.25,33,0.6186216097107826,-0.45780281499442116,1
96,9,30.571428571428573,8.40548433529987,570.63,512.96,1997-01-01,38.857142857142854,39.00000000000001,9.0,875.36,47,0.7425570668946636,0.5984977771983655,1
97,0,0.0,0.0,91.57,0.0,1997-01-01,38.857142857142854,39.00000000000001,3.0,233.18,50,1.7573908829655724,0.8248479040968197,0
98,1,20.285714285714285,3.0099169085459474,76.46000000000001,30.32,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,31,0.3973938250274782,-0.6087028995933906,1
99,3,29.428571428571427,6.139117695484021,135.31,109.37,1997-01-01,38.857142857142854,39.00000000000001,3.0,131.94,37,-0.20731541050739966,-0.15600264579648213,1
100,0,0.0,0.0,13.77,0.0,1997-01-01,38.857142857142854,39.00000000000001,2.0,41.47,25,-0.5716377568667792,-1.0614031533902992,0
101,0,0.0,0.0,23.54,0.0,1997-01-18,36.42857142857143,39.0,0.0,0.0,47,-0.2791620523531278,0.5984977771983655,0
102,1,5.714285714285714,1.742969305058623,40.36,25.99,1997-01-01,38.857142857142854,39.00000000000001,2.0,117.11,35,-0.5536760964053471,-0.30690273039545163,1
103,1,6.857142857142857,1.9252908618525775,80.83,29.75,1997-02-17,32.142857142857146,38.99999999999999,1.0,29.66,28,0.5452781628266018,-0.835053026491845,0
104,0,0.0,0.0,14.96,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,64,-0.5360137969516056,1.8811484962896063,1
105,0,0.0,0.0,35.31,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,17,0.07318585369863033,-1.6650034917861773,0
106,2,25.142857142857142,4.0611464928125045,92.16,60.64,1997-01-01,38.857142857142854,39.00000000000001,3.0,109.94,51,-0.04027196821608196,0.9002979463963044,1
107,0,0.0,0.0,21.99,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,36,-0.3255630085451605,-0.2314526880959669,1
108,0,0.0,0.0,17.96,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,42,-0.44620549464444553,0.22124756570094165,1
109,1,3.0,1.0986122886681098,204.45999999999998,132.57,1997-01-12,37.285714285714285,39.00000000000001,0.0,0.0,78,1.168248419830602,2.937449088482393,1
110,0,0.0,0.0,27.94,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,41,-0.1474432089692929,0.1457975234014569,1
111,7,29.428571428571427,7.217460973806409,552.18,516.19,1997-01-01,38.857142857142854,39.00000000000001,8.0,554.86,32,0.0935424022215866,-0.5332528572939059,0
112,1,5.0,1.6094379124341003,23.54,11.77,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,48,-0.6315099584048859,0.6739478194978502,1
113,0,0.0,0.0,32.91,0.0,1997-01-01,38.857142857142854,39.00000000000001,2.0,26.759999999999998,35,0.0013392118529020702,-0.30690273039545163,1
114,2,35.714285714285715,5.763205895127002,67.46,51.099999999999994,1997-01-01,38.857142857142854,39.00000000000001,2.0,57.47,57,-0.4941032558749309,1.352998200193213,1
115,0,0.0,0.0,13.97,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,60,-0.5656505367129684,1.5793483270916673,1
116,0,0.0,0.0,12.77,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,41,-0.6015738576358325,0.1457975234014569,0
117,1,34.57142857142857,3.543027577101373,43.48,24.74,1997-01-01,38.857142857142854,39.00000000000001,1.0,15.49,36,-0.4228553360445839,-0.2314526880959669,1
118,1,24.857142857142858,3.2131451501592156,73.85,58.49,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,42,-0.5240393566439843,0.22124756570094165,1
119,0,0.0,0.0,41.69,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,32,0.26417817660519066,-0.5332528572939059,1
120,3,19.428571428571427,5.568233220779488,92.02,69.05,1997-01-01,38.857142857142854,39.00000000000001,1.0,11.49,48,-0.29622562979148814,0.6739478194978502,0
121,0,0.0,0.0,12.49,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,47,-0.6099559658511674,0.5984977771983655,0
122,0,0.0,0.0,27.74,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,37,-0.15343042912310373,-0.15600264579648213,0
123,0,0.0,0.0,31.99,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,37,-0.026202000854626938,-0.15600264579648213,0
124,1,36.42857142857143,3.5953533961031128,57.41,28.48,1997-01-01,38.857142857142854,39.00000000000001,3.0,80.94,38,-0.11780646920793013,-0.08055260349699737,1
125,1,24.571428571428573,3.2015843277581397,51.19,13.72,1997-01-01,38.857142857142854,39.00000000000001,4.0,57.45,69,0.13784783135978546,2.25839870778703,1
126,0,0.0,0.0,9.77,0.0,1997-01-03,38.57142857142857,39.0,1.0,292.98,55,-0.6913821599429926,1.2020981155942436,1
127,0,0.0,0.0,39.71,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,27,0.20490469708246514,-0.9105030687913297,0
128,3,30.571428571428573,4.785156657074199,67.86,47.49,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,26,-0.3740594917910268,-0.9859531110908145,1
129,0,0.0,0.0,12.49,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,38,-0.6099559658511674,-0.08055260349699737,0
130,5,32.0,7.9773457307546956,94.97,80.6,1997-01-01,38.857142857142854,39.00000000000001,2.0,25.98,63,-0.5536760964053471,1.8056984539901215,1
131,0,0.0,0.0,30.32,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,28,-0.07619528913894599,-0.835053026491845,1
132,3,23.714285714285715,6.032561722421422,192.92000000000002,139.23000000000002,1997-01-01,38.857142857142854,39.00000000000001,2.0,109.51,20,0.6234113858338312,-1.438653364887723,0
133,5,24.428571428571427,6.519615272464913,166.19,147.20000000000002,1997-01-01,38.857142857142854,39.00000000000001,1.0,32.98,42,-0.41537131085232054,0.22124756570094165,1
134,1,17.714285714285715,2.8743714165497236,27.89,9.99,1997-01-01,38.857142857142854,39.00000000000001,1.0,21.49,33,-0.4480016606905888,-0.45780281499442116,0
135,0,0.0,0.0,84.39,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,27,0.2644775376128813,-0.9105030687913297,1
136,0,0.0,0.0,44.98,0.0,1997-01-01,38.857142857142854,39.00000000000001,1.0,36.98,29,0.3626679481353763,-0.7596029841923602,1
137,0,0.0,0.0,27.73,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,37,-0.15372979013079416,-0.15600264579648213,1
138,0,0.0,0.0,14.99,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,27,-0.535115713928534,-0.9105030687913297,0
139,0,0.0,0.0,11.77,0.0,1997-01-06,38.142857142857146,38.99999999999999,0.0,0.0,34,-0.6315099584048859,-0.3823527726949364,0
140,1,17.428571428571427,2.8581108956779433,44.06,15.36,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,52,-0.12469177238481242,0.9757479886957893,0
141,3,34.0,6.79067097874513,106.62,86.65,1997-01-01,38.857142857142854,39.00000000000001,3.0,41.13,40,-0.38603393209864834,0.07034748110197214,1
142,2,12.428571428571429,2.836808314974075,85.32,69.96,1997-01-02,38.714285714285715,38.99999999999999,2.0,37.07,44,-0.5240393566439843,0.37214765029991115,1
143,0,0.0,0.0,41.48,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,36,-0.6099559658511674,-0.2314526880959669,1
144,0,0.0,0.0,30.72,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,56,-0.06422084883132462,1.2775481578937282,1
145,13,36.42857142857143,6.846319462546058,346.24,331.45000000000005,1997-01-01,38.857142857142854,39.00000000000001,8.0,175.72,37,-0.5411029340823448,-0.15600264579648213,1
146,0,0.0,0.0,13.97,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,21,-0.5656505367129684,-1.3632033225882383,1
147,3,32.857142857142854,6.6606162116993834,131.19,104.05000000000001,1997-01-28,35.0,39.0,3.0,156.88,18,-0.17139208958453564,-1.5895534494866925,0
148,2,21.714285714285715,4.600260192490536,34.5,19.54,1997-01-01,38.857142857142854,39.00000000000001,4.0,111.94,41,-0.5360137969516056,0.1457975234014569,0
149,1,3.2857142857142856,1.1895840668738364,106.53999999999999,51.67,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,53,0.6587359847413139,1.051198030995274,1
150,0,0.0,0.0,15.36,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,23,-0.5240393566439843,-1.2123032379892686,0
151,0,0.0,0.0,13.97,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,31,-0.5656505367129684,-0.6087028995933906,1
152,3,4.714285714285714,0.8468812805019872,176.01,74.00999999999999,1997-01-01,38.857142857142854,39.00000000000001,2.0,67.95,29,2.069624413986799,-0.7596029841923602,0
153,0,0.0,0.0,6.79,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,29,-0.7805917402347715,-0.7596029841923602,1
154,2,38.42857142857143,5.901182521250229,43.32,28.950000000000003,1997-01-01,38.857142857142854,39.00000000000001,2.0,25.87,24,-0.5536760964053471,-1.136853195689784,1
155,0,0.0,0.0,23.99,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,35,-0.26569080700705383,-0.30690273039545163,1
156,0,0.0,0.0,10.77,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,41,-0.6614460591739392,0.1457975234014569,0
157,1,8.0,2.0794415416798357,80.21000000000001,52.27,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,48,-0.1474432089692929,0.6739478194978502,0
158,0,0.0,0.0,43.05,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,40,0.30489127365110325,0.07034748110197214,0
159,0,0.0,0.0,19.75,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,43,-0.39261987426784,0.29669760800042644,1
160,0,0.0,0.0,19.74,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,30,-0.39291923527553063,-0.6841529418928755,0
161,4,36.285714285714285,7.719228454807949,134.75,114.97999999999999,1997-01-01,38.857142857142854,39.00000000000001,6.0,282.16,23,-0.392021152252459,-1.2123032379892686,1
162,0,0.0,0.0,119.54,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,35,2.594703621475995,-0.30690273039545163,1
163,0,0.0,0.0,25.74,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,33,-0.2133026306612104,-0.45780281499442116,1
164,5,28.714285714285715,7.719268415646335,179.16000000000003,153.43,1997-01-05,38.285714285714285,39.00000000000001,2.0,66.43,30,-0.21360199166890093,-0.6841529418928755,1
165,0,0.0,0.0,7.78,0.0,1997-01-01,38.857142857142854,39.00000000000001,2.0,26.97,21,-0.7509550004734087,-1.3632033225882383,1
166,0,0.0,0.0,29.53,0.0,1997-01-01,38.857142857142854,39.00000000000001,7.0,143.65,29,-0.09984480874649812,-0.7596029841923602,1
167,3,20.857142857142858,3.269025608553672,84.0,53.68,1997-01-19,36.285714285714285,39.00000000000001,4.0,102.46000000000001,42,-0.07619528913894599,0.22124756570094165,0
168,0,0.0,0.0,14.96,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,30,-0.5360137969516056,-0.6841529418928755,1
169,0,0.0,0.0,11.77,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,44,-0.6315099584048859,0.37214765029991115,0
170,0,0.0,0.0,29.92,0.0,1997-01-01,38.857142857142854,39.00000000000001,1.0,44.47,25,-0.08816972944656726,-1.0614031533902992,1
171,0,0.0,0.0,14.96,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,53,-0.5360137969516056,1.051198030995274,0
172,0,0.0,0.0,50.95,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,62,0.541386469726625,1.730248411690637,0
173,0,0.0,0.0,18.36,0.0,1997-01-01,38.857142857142854,39.00000000000001,1.0,31.47,48,-0.43423105433682413,0.6739478194978502,1
174,1,0.7142857142857143,-0.3364722366212129,36.730000000000004,21.37,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,53,-0.5240393566439843,1.051198030995274,0
175,0,0.0,0.0,27.77,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,26,-0.15253234610003205,-0.9859531110908145,1
176,0,0.0,0.0,11.77,0.0,1997-01-01,38.857142857142854,39.00000000000001,0.0,0.0,46,-0.6315099584048859,0.5230477348988807,1
177,18,35.285714285714285,5.770507245568406,429.66,364.75,1997-01-01,38.857142857142854,39.00000000000001,8.0,140.42,33,0.27764942195126485,-0.45780281499442116,1
