cust,x,t_x,litt,sales,sales_x,first,T_cal,T_star,x_star,sales_star,zone,state,gender,age_category,age
1845,10,37.0,8.476381761777608,642.0899999999999,624.39,1997-01-08,37.857142857142854,39.00000000000001,6.0,269.42,Central,Alabama,F,,30
1858,0,0.0,0.0,53.72,0.0,1997-01-08,37.857142857142854,39.00000000000001,0.0,0.0,Eastern,Ohio,F,young,21
1877,0,0.0,0.0,49.08,0.0,1997-01-08,37.857142857142854,39.00000000000001,1.0,51.96,Central,Mississippi,M,,30
1890,13,28.142857142857142,0.1287516799385979,343.45000000000005,330.96,1997-01-08,37.857142857142854,39.00000000000001,16.0,615.1,Eastern,Indiana,M,medium,32
1893,6,32.857142857142854,8.888174637022633,274.34,211.05,1997-01-09,37.714285714285715,38.99999999999999,8.0,214.84,Central,Kansas,M,young,20
1894,0,0.0,0.0,14.37,0.0,1997-01-08,37.857142857142854,39.00000000000001,0.0,0.0,Eastern,New York,F,medium,32
1908,0,0.0,0.0,25.77,0.0,1997-01-08,37.857142857142854,39.00000000000001,0.0,0.0,Mountain,Arizona,M,medium,53
1919,1,37.42857142857143,3.622434354705784,33.48,14.49,1997-01-08,37.857142857142854,39.00000000000001,2.0,28.48,Mountain,New Mexico,M,medium,52
1928,0,0.0,0.0,64.99,0.0,1997-01-08,37.857142857142854,39.00000000000001,0.0,0.0,Eastern,North Carolina,M,medium,53
1944,0,0.0,0.0,51.37,0.0,1997-01-08,37.857142857142854,39.00000000000001,0.0,0.0,Mountain,Arizona,M,medium,32
1956,0,0.0,0.0,93.57,0.0,1997-01-08,37.857142857142854,39.00000000000001,0.0,0.0,Eastern,New York,M,young,20
1971,0,0.0,0.0,18.36,0.0,1997-01-08,37.857142857142854,39.00000000000001,0.0,0.0,Mountain,Colorado,M,young,19
1985,0,0.0,0.0,6.79,0.0,1997-01-08,37.857142857142854,39.00000000000001,0.0,0.0,Central,Illinois,F,medium,46
1991,8,36.142857142857146,10.214618109225489,441.09,394.01,1997-01-09,37.714285714285715,38.99999999999999,7.0,379.3,Central,Tennessee,F,medium,46
2005,0,0.0,0.0,17.96,0.0,1997-01-09,37.714285714285715,38.99999999999999,0.0,0.0,Eastern,Maryland,M,medium,49
2030,0,0.0,0.0,15.76,0.0,1997-01-09,37.714285714285715,38.99999999999999,0.0,0.0,Mountain,Colorado,M,medium,58
2046,2,10.142857142857142,3.245458139149759,62.04,44.16,1997-01-18,36.42857142857143,39.0,1.0,27.98,Eastern,Maryland,F,old,81
2049,0,0.0,0.0,12.97,0.0,1997-01-09,37.714285714285715,38.99999999999999,0.0,0.0,Eastern,Maryland,F,medium,51
2053,1,5.0,1.6094379124341005,31.119999999999997,15.76,1997-01-09,37.714285714285715,38.99999999999999,3.0,52.95,Central,Nebraska,M,young,23
2071,0,0.0,0.0,8.77,0.0,1997-01-09,37.714285714285715,38.99999999999999,0.0,0.0,Pacific,California,F,young,27
2072,4,36.142857142857146,3.7764737515514337,163.2,135.65,1997-01-09,37.714285714285715,38.99999999999999,2.0,31.97,Mountain,New Mexico,M,medium,47
2087,0,0.0,0.0,14.96,0.0,1997-01-09,37.714285714285715,38.99999999999999,0.0,0.0,Eastern,North Carolina,M,young,24
